,id,created_at,text,source,userID,name,username,location,userDescription
21,1592277763448532993,2022-11-14 22:06:16+00:00,"Get a $100 Walmart Gift Card! 
                      ⬇️⬇️⬇️
   https://t.co/AImbnIvi7h

#GinniThomas #Taiwan… https://t.co/QgexM1Jw8Z",Twitter for Android,1592273550878154752,Joel D. Smith,JoelDSmith2,,
22,1592277695097806849,2022-11-14 22:06:00+00:00,"Nancy Pelosi Goes Back On Her Word  #MAGA #TRUMP2024 #Trump

https://t.co/6u9RLxI63E",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
23,1592277676597055488,2022-11-14 22:05:55+00:00,@BrianEskow The problem is many of us believe whoever is controlling @POTUS teleprompter is taking orders from whoe… https://t.co/MhsQfP4lok,Twitter for iPad,920948184,Susan Smith,susanjsmith2,"Florida, USA","Advocate for Truth that sets us free,Tenacious lover of God & all ppl, sports, #Trump, wife, Gma"
24,1592277595181256705,2022-11-14 22:05:36+00:00,@CNN @jaketapper Pence is the #Trump administration's biggest traitor. 👎🏻👎🏻👎🏻,Twitter for Android,1517290982575857664,Crazy Monkey 🕎✡️,evpcosta_73,,"Quando a sua conduta ou a conduta de outrem, violar direitos, não chame o pai ou a mãe. Chame um ADVOGADO! 🧐"
25,1592277487127601153,2022-11-14 22:05:10+00:00,"TRUMP LIE #24360 cont’d

""...said he would do. Marc Thiessen, WPost""

#TFG  #Trump",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
26,1592277444073082882,2022-11-14 22:05:00+00:00,"Biden’s Hunter Closet Swings Wide Open

#Trump #trumpRally #DonaldTrump 

#trumpwon #TrumpWasRightAboutEverything… https://t.co/iBYTHw5Nvv",TweetDeck,1530045783231410178,Conservative Opinion,ConservativeO17,,"#Trump #MAGA #Trumpwon
Conservative Opinion 
Your Conservative Patriot !
Follow back patriots only  ."
27,1592277443796094976,2022-11-14 22:05:00+00:00,"After Congress Defeat, Biden Could Go Full Monarchy  #MAGA #TRUMP2024 #Trump

https://t.co/G2M0B9H3p4",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
28,1592277337558900736,2022-11-14 22:04:35+00:00,"Mark my words after today's show Clay &amp; Buck will follow the daily trend of, we need to move on from #Trump.  Inste… https://t.co/ZWhUCFSQKn",Twitter Web App,1584976815294226433,Jeff3.0,Jeff3dot0,,PureBlood🩸Back after a year for the meltdown
29,1592277192171552768,2022-11-14 22:04:00+00:00,"Federal Court Closes The Door On Biden #MAGA #TRUMP2024 #Trump

https://t.co/DLpwwE8Qtz",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
30,1592277036806328320,2022-11-14 22:03:23+00:00,"It's official:
#Trump is &amp; was the biggest liar out of all politicians ever👇

""Around 75% of Trump’s claims have la… https://t.co/296xRekJ7r",Twitter for Android,717775665928531968,Calista- BlueWall2022,CalistaMueller,#GetYourMammogram #FuckCancer,"Litigator, Dem, feminist, trans-ally, animal adv, effervescent procrastinator, insomniac, Campari/tonic lover-A ride & die kinda chick #BLM #MidtermsBlueWave 🌊"
31,1592276940593020929,2022-11-14 22:03:00+00:00,"Manchin Sets The Record Straight On Biden’s Bill  #MAGA #TRUMP2024 #Trump

https://t.co/KDUDqQu7MN",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
32,1592276816861200385,2022-11-14 22:02:30+00:00,@LoveAmelia5 @KaivanShroff Dems have brought it up about @SenFeinstein &amp; are not supportive of her. You cant see… https://t.co/XdvAXSVsG2,Twitter for Android,47757558,Nathaniel Gavronsky,NateGavronsky,"Iowa, New York, Washington DC.","President of Constituent's Direct.  I have worked with hundreds of policy makers around the country to create deals that accommodate everyone, not just a few."
33,1592276708715012096,2022-11-14 22:02:05+00:00,Random Trump https://t.co/04xJ0anPl2 - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/vqx8PNUiG9,Random Trump,999800336750530560,RandomTrump.com,randomtrump1,,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87
34,1592276688754200577,2022-11-14 22:02:00+00:00,"Biden Goes Head To Head With Trump And Obama  #MAGA #TRUMP2024 #Trump

https://t.co/wMKWsmcQHY",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
35,1592276623638003712,2022-11-14 22:01:44+00:00,"Likely according to opinion polls next UK Prime Minister @Keir_Starmer on #taxation - especially @amazon 

Also, al… https://t.co/tPjrT25SqF",Twitter Web App,819555333727277056,Don von Ribbentrop,AgentOrangeDDR,DDR - NYC - DC (ja & да),"Ex-Stasi, now FSB. Deep Cover Parody Agent Pretending to be Donald Trump.

'The Wall will stand for a hundred years,' Trumpf family hero Erich 'Honey' Honecker."
36,1592276548853252096,2022-11-14 22:01:26+00:00,"Crabs r LIVE NOW til 7 pm ET --&gt;
https://t.co/wEwGX7ynnY

Also - stitcher - podcasting app

#news #podcast… https://t.co/x8om7Ay0zQ",Hootsuite Inc.,504792607,CrabDiving Podcast,CrabDiving,"Pensacola, FL, USA","Cuss & laugh along! Progressive politics. Pro-democracy.
On most podcast apps
Listen live 5-7p ET weekdays: https://t.co/or9LmUqFtv
#Antifascist #ProChoice #science"
37,1592276508097515521,2022-11-14 22:01:17+00:00,"TRUMP LIE #24360

""Trump could be the most honest president in modern history. When you look at the real barometer… https://t.co/moypL72zZX",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
38,1592276498157035520,2022-11-14 22:01:14+00:00,@namwella1961 👁️ the US is a JOKE  ✨if they ever let tramp #Trump run again..#eatanotherburger #trumpgoestojail… https://t.co/tNaAbAYWu8,Twitter Web App,987435326,☇I_K_1107 ♛ 🅢,Carisma020,Amsterdam 020,In the beginning you had #λόγος 👏 Logos ⭐020 ❌❌❌ #Ghenna4Life #1107 Amsterdam
39,1592276487100846080,2022-11-14 22:01:12+00:00,"Trump Hotel

Oh look, another ""crime"" the #democrats have conveniently found to keep #Trump from running in 2024.… https://t.co/9T4nJDHBmc",Twitter for Android,1564780628645658626,victoria 🍊,Queen_1776,"Texas, USA","Newsom chased me to Texas 

#Maga #2A #TRUMP2024 #TrumpWasRightAboutEverything 
#FJB  #LiberalismIsAMentalDisease

WILL MUTE/BLOCK IGNORANT ENGAGEMENTS"
40,1592276458432761857,2022-11-14 22:01:05+00:00,"Ukraine received money from the United States, transferred it to FTX, and the exchange sent it to the Democratic Pa… https://t.co/B1FMQWHZhC",Twitter for iPhone,4349844137,War in Ukraine 2022,pravera_ru,Москва,War in Ukraine 2022 news video photo
41,1592276437033263105,2022-11-14 22:01:00+00:00,"Biden And Trump Clash Head-On  #MAGA #TRUMP2024 #Trump

https://t.co/FKOdefQCIp",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
42,1592276419203461121,2022-11-14 22:00:56+00:00,@jrpsaki @POTUS #Trump doesn't have dementia so…,Twitter for Android,1587252132050264066,only1sl,only1sl17,"Detroit, MI","Trump won 🇺🇸 #pureblood
Exposing elite fuckery is a passion #IFB
#ultraMAGA #Patriot"
43,1592276186926706688,2022-11-14 22:00:00+00:00,"Supreme Court Calls For Special Session  #MAGA #TRUMP2024 #Trump

https://t.co/FlmfRpvbkM",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
44,1592276142924640256,2022-11-14 21:59:50+00:00,"@ScottWalker And then you would whine that the lines are too long, the machines are counting incorrectly and the po… https://t.co/Ma84zbRrsO",Twitter for iPhone,838670059,SJR☮️🌻🏳️‍🌈🏳️‍⚧️,SJRSnow,Canada,
45,1592276068400271360,2022-11-14 21:59:32+00:00,"Adding to my thread

Let the #GOP continue with #Trump and #Trumpism

It will end up benefiting #Democrats in 2024… https://t.co/up4LVqKssj",Twitter for Android,132535895,and the livin's easy,madamyez,,I adopt adult Basset Hounds. Huge fan of all things Sci-fi. I keep Vampire hours. Depression & OCD sufferer.
46,1592276018810978305,2022-11-14 21:59:20+00:00,"Two Donald Trump “truths,” from a day apart.

Trump on Saturday: “We actually won the midterms, shout it from the r… https://t.co/aqVVq9cBVO",Twitter for iPhone,2790982976,James Vorel,JimVorel,"Decatur, GA","Staff writer @PasteMagazine. Crotchety old 35-year-old. Writer of craft beer, spirits, B-movie, and food-related geekery. Century of Terror author, google it!"
47,1592276016080175105,2022-11-14 21:59:19+00:00,"ICYMI: House Democrat: GOP May Float Trump As The Next Speaker To Get Rid Of McCarthy
#trump #house #speaker #gop
https://t.co/kp8k1dEogi",Hootsuite Inc.,1137844959296593921,The Free Press,tampafreepress,"Tampa, FL","National and Local Breaking News, Sports, Commentary for The Tampa Bay Area and Beyond"
48,1592275933674831872,2022-11-14 21:59:00+00:00,"Supreme Court Rules On Retirement Funds  #MAGA #TRUMP2024 #Trump

https://t.co/f9osCu4Lsd",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
49,1592275850933960704,2022-11-14 21:58:40+00:00,@CawthornforNC Did #Trump or the #Republicans put you back on payroll,Twitter for Android,1101973496547168256,Democrat BlueWave Liberal 🌊🌊🌊🌊,curtquin,"Chicago, IL","Democrats  BlueWave  #BlackLivesMatter #WomenRights   #GetVaccinated 💉 #PresidentBiden,  #VPKamalaHarris #TeamPelosi #ChicagoBears #UkraineWins 🇺🇦"
50,1592275807434686465,2022-11-14 21:58:30+00:00,@lavern_spicer You just keep repeating your delusions while the rest of us know the facts. #trump bungled it big time.,Twitter for iPad,15739680,Sherry Bruck,sherrybruck,"New Rochelle, NY","Creative director who loves the great outdoors. In my off time I hit the golf course, hop on my bike, or work in the garden."
51,1592275750245531649,2022-11-14 21:58:16+00:00,"@seanhannity The Republicans’ Post-Midterm Reckoning with Donald #Trump @FoxNews @Newsmax @OANN @BreitbbartNews

https://t.co/2bJpQ4hp2W",Twitter Web App,1488286491272957952,TheTruthPlatform,USTruthPlatform,,45th Resident Ronald Dumb
52,1592275696847654912,2022-11-14 21:58:03+00:00,"@seanhannity #Trump for 2024 would be 'bad mistake', Republican says @FoxNews @Newsmax @OANN @BreitbbartNews

https://t.co/PLQ45ZjmTb",Twitter Web App,1488286491272957952,TheTruthPlatform,USTruthPlatform,,45th Resident Ronald Dumb
53,1592275696319365124,2022-11-14 21:58:03+00:00,@ProjectLincoln THE GRIFTER-IN-CHIEF #TrumptyDumpty #Trump https://t.co/n8h84nrR8x,Twitter for Android,230523691,M🐈‍⬛🐈🐈‍⬛with one 'l',smokeyplaces,Canada,"Luvs my hubbie & our kitties & music & west coast living, Dance Instructor, Choreographer"
54,1592275681802686466,2022-11-14 21:58:00+00:00,"Pelosi Gets Served Major Lawsuit By Trump Ally  #MAGA #TRUMP2024 #Trump

https://t.co/uviRS8rVRI",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
55,1592275638936686592,2022-11-14 21:57:50+00:00,"@seanhannity Investigators see ego, not money, as #Trump’s motive on classified papers @FoxNews @Newsmax @OANN… https://t.co/9HiCAYsToM",Twitter Web App,1488286491272957952,TheTruthPlatform,USTruthPlatform,,45th Resident Ronald Dumb
56,1592275597736247298,2022-11-14 21:57:40+00:00,The king is back #TrumpWasRightAboutEverything #Trump #Trump2024 #trumpRally #TrumpAnnouncement https://t.co/KZeYJW4c8s,Twitter for iPhone,988238800873771011,Z-Man,unlucky_trader1,United States,Crypto Investor. Die hard fan and a supporter of @ImranKhanPTI
57,1592275535413252096,2022-11-14 21:57:25+00:00,Asset Forfeiture #AssetForfeiture. Arrest #Trump and #TrumpCrimeFamily and seize all his assets https://t.co/SsFF2PmkQI,Twitter for iPhone,278603601,Joe Staiano,joestaiano,"Seattle, WA","87-country World Explorer; 25-yr Responsible Travel pro; Guide; Photographer; Do-gooder. Fdr of Meaningful Trip - tours support women, health, edu, antitraffick"
58,1592275526282104832,2022-11-14 21:57:23+00:00,@seanhannity #Trump Allegedly Demanded His Enemies Be Investigated by the IRS—And They Were! @FoxNews @Newsmax… https://t.co/VTVjxMDjIT,Twitter Web App,1488286491272957952,TheTruthPlatform,USTruthPlatform,,45th Resident Ronald Dumb
59,1592275448523886594,2022-11-14 21:57:04+00:00,Random Trump https://t.co/eP7s3kCUgX - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/o4CxtBoD94,Random Trump,999800336750530560,RandomTrump.com,randomtrump1,,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87
60,1592275430106693636,2022-11-14 21:57:00+00:00,"AOC’s Republican Rival Just Landed Lots Of Blue Support  #MAGA #TRUMP2024 #Trump

https://t.co/UjoTy7Z1ID",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
61,1592275178255360000,2022-11-14 21:56:00+00:00,"Kyrsten Sinema Sparks Democrat Civil War  #MAGA #TRUMP2024 #Trump

https://t.co/0WDBuf7N3A",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
62,1592275175046799360,2022-11-14 21:55:59+00:00,"@ResisterSis20 @mommamia1217 #NoMoreExcuses AG #Garland &amp; the #DOJ, Midterms are over, where are the Indictments fo… https://t.co/Vqfn0UFsPK",Twitter Web App,1011952996907962369,TheCupofJoeintheD,CupofJoeintheD2,"In the ""D""","Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD"
63,1592274970448732161,2022-11-14 21:55:10+00:00,"TRUMP LIE #24359

""It's 500,000 jobs. It'll be ultimately $110 billion [from an arms sale to Saudi Arabia]. It's th… https://t.co/e88kH7jqh3",Hootsuite Inc.,1385036460735279113,allan klepfisz,AllanKlepfisz,,"clinging to the primacy of truth, logic and kindness"
64,1592274926680952832,2022-11-14 21:55:00+00:00,"Biden Suffers Largest Weekly Drop Of His Presidency  #MAGA #TRUMP2024 #Trump

https://t.co/ZwazXHiFa6",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
65,1592274924194140162,2022-11-14 21:54:59+00:00,@jrpsaki @POTUS @POTUS is obviously suffering from his age - whether it’s senility or dementia. That’s the complain… https://t.co/bOCHNXNHT9,Twitter for iPad,920948184,Susan Smith,susanjsmith2,"Florida, USA","Advocate for Truth that sets us free,Tenacious lover of God & all ppl, sports, #Trump, wife, Gma"
66,1592274904850006017,2022-11-14 21:54:55+00:00,@FoxNews She is 1000% correct @GOPLeader is a pathetic #tRump toady,Twitter for iPhone,138470509,Karen Schloss Diaz,KSchlossDiaz,Montclair NJ,Resto/F+B/hospitality mktg comm pro - columnist - mama - daughter - sister - proud progressive - #GirlBoss #ProChoice #LoveTrumpsHate #LoveMyPresident #BLM
67,1592274781684240384,2022-11-14 21:54:25+00:00,Imagine if they cuff #Trump mid speech...,Twitter for Android,23005135,Ender,Ender7,Colorado,Ed.D Student - M.A. Comn - Proverbs 21:9 - 2006 Time Magazine Person Of The Year - Standard nerd  - Opinions are my own. - 4CD4L #9224
68,1592274675031154689,2022-11-14 21:54:00+00:00,"Virginia Republican AG Just Cleaned House  #MAGA #TRUMP2024 #Trump

https://t.co/M6e1PyutTq",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
69,1592274669377576961,2022-11-14 21:53:58+00:00,People who know that #racism kills &amp; put up with #injustice because it doesn't hurt them personally are just as gui… https://t.co/8S9W5eJtRB,Twitter Web App,1199768132832776193,KK_10,kk131066,"Kuala Lumpur, Malaysia","SAY WHAT YOU MEAN & MEAN WHAT YOU SAY

WARNING: I'm not politically correct
#Humanity #HumanRights"
70,1592274617225412610,2022-11-14 21:53:46+00:00,TONES AND I - DANCE MONKEY (Donald Trump Cover) https://t.co/nliu7JFerF via @YouTube #Tuesday-2022-11-15 #MarAlago #Trump,Twitter Web App,2988525155,Speedy Gonsalez 🗣️ 🚛🛻🚚🚜 🇷🇺,SpeeedyGonsalez,,#Trumpversteher #Putinversteher #BRDbeenden #GEZabschaffen  #GegendenVatikan #trittfuerdasDeutscheKaiserreichEin https://t.co/BiRWe6qho4…
71,1592274576788029440,2022-11-14 21:53:36+00:00,"#MikePence just said #Trump’s words/actions on #J6 were reckless. 

Mr. #Pence, your silence &amp; verbal tip-toeing un… https://t.co/aVnkqim07U",Twitter for iPhone,2571956359,SYTweetGirl,SYTweetGirl,,#AntiTrumpism ActionBrigadeActivist @RepresentUs. Lead Singer(2 bands)/Writer/Educator. I travel/take pics/bike/golf/run/swim/ski&❤️music/art/sports & Jesus!
72,1592274526930599936,2022-11-14 21:53:24+00:00,"So both #GinniThomas and #MarkMeadows
want the #GOP in both the House &amp; Senate
to delay voting of leaders to Congre… https://t.co/hrn1XHK9gi",Twitter for Android,132535895,and the livin's easy,madamyez,,I adopt adult Basset Hounds. Huge fan of all things Sci-fi. I keep Vampire hours. Depression & OCD sufferer.
73,1592274423402332162,2022-11-14 21:53:00+00:00,"Navy Seals Gang Up On Nancy Pelosi  #MAGA #TRUMP2024 #Trump

https://t.co/1EGYZAbKUx",TweetDeck,1574096740696920065,Media Opinion,MediaOpinion19,,"#ULTRAMAGA #MAGA #TRUMP2024 #PATRIOT
.Media Opinion is a journal engaged in conservative Reports & News 
.Trump Supporter Community"
74,1592274361423400960,2022-11-14 21:52:45+00:00,@InternetHippo #Trump looks like he’s farting.,Twitter for iPhone,913498403635576832,El Jefe,thefnsportsguy,,Stuff and things.
75,1592274253445201920,2022-11-14 21:52:19+00:00,Is this the end of #Trump? ‼️👇🏻 https://t.co/aFfIw1fBoJ,Twitter for iPhone,30290488,Rene Bueno,ReneGood,"Los Angeles, CA",Filmmaker... The chahuistle has fallen upon us!
76,1592274218557014016,2022-11-14 21:52:11+00:00,"Can the #Jan6Committee ‘reconstitute’ under the Senate?  Staffers? Investigators?  Subpoenas to #Trump, (&amp; the one… https://t.co/jUkzq7cAld",Twitter for iPhone,382140371,Pamela Thompson,ptdcla,,
77,1592274213003747328,2022-11-14 21:52:10+00:00,Random Trump https://t.co/t8fX9oKdRl - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/ekr0Yy8mbF,Random Trump,999800336750530560,RandomTrump.com,randomtrump1,,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87
78,1592274206938771457,2022-11-14 21:52:08+00:00,@RpsAgainstTrump He is truly the ‘unreliable joke’ he references in his tweet. #Trump #Liar,Twitter for iPhone,2387937894,Devika Parikh,devikaparikh,"Los Angeles, CA","Actress & Voice-over Artist| Melanie on ‘The Kings of Napa’ #messyMel lover of the outdoors, See’s chocolate and the Bible, DST sorority #blindian"
