,id,created_at,text,source,userID,name,username,location,userDescription
17,1592128420431134720,2022-11-14 12:12:50+00:00,@FreddieBroodman @ErikvHaren Hoe kan je dat nou zeggen? #Trump,Twitter Web App,977535397801746437,ik steun onze boeren 🚜🇳🇱🇵🇱,Miaschafthet,,#iksteunonzeboeren
18,1592123495970136064,2022-11-14 11:53:16+00:00,#Trump achterna lopen heet dit. https://t.co/NkiaUCH7KJ,Twitter Web App,990555775,Peter,oostende_peter,"Ostend, Belgium","35 years on the road. By trains, planes and automobiles. Love F1 and music. World citizen. Allergic to parochial behaviour."
19,1592111229946204160,2022-11-14 11:04:31+00:00,Mensen zijn destructie-moe en willen weer constructief een bijdrage leveren. Steek ook de hand in eigen boezem en m… https://t.co/mylZpHzaQz,Twitter Web App,876101793842950144,Cartoonjournaal,Cartoonjournaal,"Nijmegen, Nederland",Nieuws met een knipoog!  #nieuws #actualiteit #journaal #cartoonjournaal #cartoons @LokoCartoons https://t.co/Ht8luuVgDu…
20,1592110211057213440,2022-11-14 11:00:28+00:00,Mensen zijn destructie-moe en willen weer constructief een bijdrage leveren. Steek ook de hand in eigen boezem en m… https://t.co/MIWhlug9zD,Twitter Web App,2848946651,Loko Cartoons,LokoCartoons,"Nijmegen, Nederland",#Cartoonist en maker van (uitleg)animaties | #Animaties | #Cartoons | #Illustraties | #SocialMedia | #Boeken | #Marketing | #Communicatie | #Cartoonjournaal
21,1592104305997348866,2022-11-14 10:37:01+00:00,Voormalig advocate van Melania #Trump wordt eerste vrouwelijke president van Slovenië https://t.co/nzKOEGKXzI… https://t.co/DxensVeIRq,Twitter Web App,98934160,Doortje Briedé-Bultman,Vrouwenpagina,Nederland,"Vrouwen. In alle geledingen van de maatschappij.

                                                          Quis custodiet ipsos custodes?"
22,1592087348099321856,2022-11-14 09:29:37+00:00,"Wat #trump nekte was de #abortus kwestie
Wat de @vvd gaat nekken is de #asielinstroom 
@markrutte my words",Twitter for iPad,296228025,Egbert Willem,EgbertBroers,Achter mijn fijne klanten!,#Jaguar XJ6 4.2 ‘70 rest. is in final stage | Happy father & familyman ao ‘86 |❤️| moving from 🇳🇱👉🏻🇫🇷🥖’23 | Amsterdamner for ever ❌❌❌ JW
23,1592084858901250048,2022-11-14 09:19:44+00:00,"Wanhopig #sektarisme 

Het dodelijke #Trump en #Poetinvirus leeft niet hier.

Baudets #Gideonsbende roert zich ook… https://t.co/6ATDbTgHNC",Twitter for iPhone,712682524636549120,Bas Beekhuizen,BBeekhuizen,"Amsterdam, Nederland",Reportagefotograaf; Hollands schaaklandschap; schaakclub FischerZ; oprichter Batavia Amsterdam Schaaktoernooi in café Batavia; geschiedenis en natuurwetenschap.
24,1592073713503334403,2022-11-14 08:35:27+00:00,#Trump #Whocares #1511 Big announcement morgen. Nou dat wordt spannend. Krijgt DeSantis breinloze Trump als tegenst… https://t.co/M9ZxhTVCwy,Twitter for iPhone,1479189800498470913,Kijker,Bekijk_het_eens,,
25,1592070335314407426,2022-11-14 08:22:01+00:00,"En ineens voelen ze het.
(Cartoon van jan. 2021)
#GOP #Trump #McConnell #Midterms2022 https://t.co/ASMXZRp2Zw",Twitter for iPhone,159150940,Joep Bertrams,joepbertrams,Amsterdam,
26,1592052538635071488,2022-11-14 07:11:18+00:00,#Trump wordt juist #vervolgd vanwege dergelijke uitspraken. https://t.co/o7IAtK8sxK https://t.co/X1YHc8mPIQ,Twitter for Android,252727326,Martijn van Andel,MartyMcMarius,Utrecht,"Bestuurs-voorzitter @Solgu +31618682083 ❤️@AshaEijk  O ja, in 2022  25 jaar MS. Maar ook 25 jaar ‘Utrechter’."
27,1592047877098176514,2022-11-14 06:52:47+00:00,"Moest #SBF een republican zijn, of Godbetert een vriend van #trump, hij zat nu al achter de tralies. #crypto #ftx",Twitter for Android,1170755828799934467,J. Van Coin,JamesVanCoin,Belgium,"Love animals Love nature.
#Bitcoin #Ethereum ivm #crypto geef ik gewoon mijn mening, dit is natuurlijk geen financieel advies!"
28,1592027932276707330,2022-11-14 05:33:32+00:00,Veteranen TV &amp; Radio  24 per dag en 7 dagen per week. Te beluisteren via https://t.co/BntTrRS16x  #Coronavirus… https://t.co/Be2s3NOTkd,Radio.co now playing,1265674649297465345,Veteranen TV & -Radio,TvVeteranen,The Netherlands,"Wil je toch contact met ons opnemen omdat je een goed idee hebt? Mail ons dan..
volg ons ook Instagram en Facebook! https://t.co/Gs2capUbv3"
29,1592024872330428417,2022-11-14 05:21:22+00:00,@OhOhHengelo @SpaceKwest @NOS De #DemocratsAreEvil weten sinds de overwinning van #Trump als we ons op de swing sta… https://t.co/FDHVD1Hbf3,Twitter for Android,826518023938912260,Wim Verharen,verharen_wim,Nederland,Optimistisch positief kritisch wereldbeeld. De wereld is fascinerend ! Democratisch inzicht door sociale media. Retweet spread news not endorsements
30,1591952913001115648,2022-11-14 00:35:26+00:00,Veteranen TV &amp; Radio  24 per dag en 7 dagen per week. Te beluisteren via https://t.co/BntTrS948x  #Coronavirus… https://t.co/WlThLhFIim,Radio.co now playing,1265674649297465345,Veteranen TV & -Radio,TvVeteranen,The Netherlands,"Wil je toch contact met ons opnemen omdat je een goed idee hebt? Mail ons dan..
volg ons ook Instagram en Facebook! https://t.co/Gs2capUbv3"
31,1591944425722482688,2022-11-14 00:01:42+00:00,"@MinPres Wat een wappies lopen hier rond, #trump lovers",Twitter for iPhone,1341988837061394434,PietjePuk 🇺🇦,Pietjepukers,Ukraine,#bitcoin #crypto #innovation #climate_change
32,1591921500256354305,2022-11-13 22:30:36+00:00,"Vanochtend blij vanwege afkalven macht van #Trump.
Nu in eigen land een Trump imitator van #FvD:  FvD-Kamerlid Van… https://t.co/mpr5v8u1MW",Twitter for Android,141726438,Jos Werkhoven,WeerArend,Kortenhoef,"Uitgeverij De Arend: innovatief, promoot Big History, geïnspireerd door Maria Montessori."
33,1591912726191824897,2022-11-13 21:55:44+00:00,"Gideon wil de orde herstellen en het vertrouwen in de democratie terugbrengen naar het volk.

Niks mis mee. 

De gr… https://t.co/uZPnCatY0z",Twitter for Android,1320769546450513927,De Rechtse Rijder,derechtserijder,,"Vrijheidsstrijder | Jensen-Journalist | Feitenverzamelaar | Oog voor mensen, houdt géén afstand | Leeft het leven | Docent Woordkunst & Waarheid |"
34,1591912475976695808,2022-11-13 21:54:45+00:00,Doodziek is deze man #vanMeijeren  #FVD. Hoe lang accepteren we nog deze levensgevaarlijke namaak #Trump.… https://t.co/tnWkKJ7zTW,Twitter for iPhone,229272194,fred meijer,fredcmeijer,,fotograaf in opleiding
35,1591895084135587843,2022-11-13 20:45:38+00:00,Veteranen TV &amp; Radio  24 per dag en 7 dagen per week. Te beluisteren via https://t.co/BntTrRRtgZ  #Coronavirus… https://t.co/NCnxLDxn3o,Radio.co now playing,1265674649297465345,Veteranen TV & -Radio,TvVeteranen,The Netherlands,"Wil je toch contact met ons opnemen omdat je een goed idee hebt? Mail ons dan..
volg ons ook Instagram en Facebook! https://t.co/Gs2capUbv3"
36,1591886616100229122,2022-11-13 20:11:59+00:00,Het gaat niet zo lekker voor #Trump en voor #Poetin. Nu nog wat #FvD-ers het land uit knikkeren. Ik gok op #Rusland,Twitter for iPhone,19607115,Anno Lantinga,annolantinga,Goes,Marketing & Communicatie | Social Media | wiskunde & statistiek | levensgenieter | bourgondisch | whisky | wijn | zeevissen | golf | astronomie | paleontologie
37,1591881356711456769,2022-11-13 19:51:05+00:00,"@Veldhorst__W Het presidentschap van #Trump was het beste wat de #VS is overkomen.

Dat is die demente pedofiel nu… https://t.co/bsyYkMIrOc",Twitter for Android,193738212,🇳🇱#🃏daaR.ned.nav.rednaS#🚜🚫📵🇳🇱,19joker67,THE Netherlands,"#saneerdeNP🚫#Atheïst #Ikdeugniet #NEXIT #FvD     #minder #I❤#CO2 #stikstof #ZwartePiet

Hekel aan:
#prikpooiers #D66 #klimaathysterie #Kutkaag  #woke"
38,1591870871203098625,2022-11-13 19:09:25+00:00,"Peiling YouGov naar matchup Trump-DeSantis in Republikeinse voorverkiezingen: Trump 35%, DeSantis 42%. In onze gemi… https://t.co/vqTezSOj9e",Twitter Web App,1432786286247653386,vskiestpeilingen,vs2024peilingen,,Volg hier de gemiddeldes van alle peilingen over de volgende presidentsverkiezingen in de VS.
39,1591852367720464384,2022-11-13 17:55:54+00:00,@baronboris @NOS Nee wat een landslide van de Dems...  zo gepolariseerd zijn de VS #trump #Biden,Twitter for Android,1410569345873362947,Peetrkc64,peetrkc64,,
40,1591851881890037761,2022-11-13 17:53:58+00:00,@bsoenensvrt @torfsrik De Vlaamse #Trump 🤡.... wel iets labieler 😇 https://t.co/PHm7J8ozti https://t.co/Wa0z6WlEQL,Twitter for Android,3242210763,Patrick Grosse,patrick_grosse,🇧🇪 België ,@PatrickGrosse@mstdn.social
41,1591849171015065600,2022-11-13 17:43:12+00:00,@harryhol Het feit dat u hierover gniffelt: #Trump en #DeSantis doen er toe.,Twitter for Android,3077124831,Haye,Henkzelve,,dwars maar dan anders
42,1591846240756850690,2022-11-13 17:31:33+00:00,Veteranen TV &amp; Radio  24 per dag en 7 dagen per week. Te beluisteren via https://t.co/BntTrRS16x  #Coronavirus… https://t.co/5YlSiQyfrf,Radio.co now playing,1265674649297465345,Veteranen TV & -Radio,TvVeteranen,The Netherlands,"Wil je toch contact met ons opnemen omdat je een goed idee hebt? Mail ons dan..
volg ons ook Instagram en Facebook! https://t.co/Gs2capUbv3"
43,1591843356384141313,2022-11-13 17:20:05+00:00,😂🤣Riep iemand karma? Libanon is toch een beetje het favoriete land @SigridKaag . Lekker ver weg van iedereen en all… https://t.co/NqrhyBebCg,Twitter Web App,1338537077315670016,Opagaatlos,opagaatlos,,"A good day to die hard. Reputations come by feet and departs riding.
opagaatlos@yahoo.com"
44,1591840729239805953,2022-11-13 17:09:39+00:00,"Dag meneer #Trump!
Ook opportunisme is eindig!
'Plotseling is de toekomst van Trump met vraagtekens omgeven' https://t.co/2hHHoJWa9T",Twitter for iPad,278552085,Hans Schraders,Guldenhof_Hans,Baarn,"Commissaris/bestuurder publieke- en private organisaties.     
Oud CEO o.a. Gall & Gall, Filmtheater, Nuon Retail, ViaViela, OililyWorld en Lotto."
45,1591817420079071234,2022-11-13 15:37:02+00:00,@CharlesUrbain Als #Trump zich er niet mee had bemoeid hadden de #Republikeinen glansrijk gewonnen. De #GOP moet de… https://t.co/xPnnRn6BZ6,Twitter for Android,503469200,sjak rutten,SjakRutten,nederland,reizen / usa  / china / tennis / columns / wielrennen / ethiopie / geschiedenis  / biograaf frater Caesarius
46,1591814070877016065,2022-11-13 15:23:43+00:00,Gaat lekker met Wappie-vrindje Trump. #wappies #trump #senaat https://t.co/EfPGhyzzXL,Twitter for iPhone,538048183,Roelf van der Kooij,Isdatnouwelzo,Always on the ball,"Kennisomnivoor, voetbalverslaafd⚽️ Linkshandig, rechts van geest. Fan van Churchill, Don Draper en Jeroen Bosch. Was spindoctor werkgevers, nu fan @Flamengo."
47,1591811122247897088,2022-11-13 15:12:00+00:00,"@IngeStolkenburg Ik min of meer ook.
Maar ben toch wel beducht op omgewenste verassingen uit het #Republikeinen en… https://t.co/m4p9xQKBsy",Twitter for Android,2688016104,Erik Knuyt ♻️🇪🇺,EKnuyt,"Holland, The Netherlands","voorheen Kwaliteitsfunctionaris Gehandicaptenzorg bij ASVZ
Interesse in veel ! Politiek, Zorg, Landbouw,
#Warmonderhof
Pro EU
Minder vliegen moet !"
48,1591806597264818177,2022-11-13 14:54:01+00:00,De golf die niet kwam… #redwave #Trump (door: #ChristianAdams) @nrc https://t.co/0lUH02qCyB,Twitter for iPad,1255599876613853184,OverBoeken,BoekenOver,,Over geschreven woord | In een hoek met een boek | Rodney Weterings | #TraagLeven | 's-Hertogenbosch
49,1591799222545928198,2022-11-13 14:24:43+00:00,@Kingart65581165 Tuurlijk gaan #Trump en zijn aanhangers de suggestie verspreiden dat de verkiezingen oneerlijk ver… https://t.co/RjAFaSwOXm,Twitter for Android,2688016104,Erik Knuyt ♻️🇪🇺,EKnuyt,"Holland, The Netherlands","voorheen Kwaliteitsfunctionaris Gehandicaptenzorg bij ASVZ
Interesse in veel ! Politiek, Zorg, Landbouw,
#Warmonderhof
Pro EU
Minder vliegen moet !"
50,1591796033956171776,2022-11-13 14:12:03+00:00,"#Republikeinen moeten de beker hélemaal leegdrinken.
Veel #Trump-gekkies weggevaagd.
Radiostilte vanuit Mar A Lago… https://t.co/QTAUQqB3cg",Tweetbot for iΟS,19066997,Charles Groenhuijsen,chgroenhuijsen,"Utrecht, The Netherlands","Schrijver, spreker, dagvoorzitter, presentator talkshow ""Op1"". Info & boekingen: https://t.co/ZlOSkPX1Zb."
51,1591789256728776707,2022-11-13 13:45:07+00:00,"""#Trump heeft misschien wel in zijn eentje de #verkiezingen #Midterms2022results weggegeven"" #wnl #wnlopzondag https://t.co/upp3q6zIlk",Twitter Web App,17000102,Hans Kuiper,hanskuiper,Amsterdam,"Artist & art space initiator, onderzoeker, radio-maker, gitarist."
52,1591781477515419648,2022-11-13 13:14:12+00:00,"@AnitaJopPhDTran De raciaal, etnisch en gender diverser, progressief en pro-overheid Generatie Z, de zoomers, zijn… https://t.co/puYmEZuMqE",Twitter for Android,1314870679154700290,Marijke Louise,HZwartemeer,,Astronomie | RIP  ESO577-24 | Kwantummechanica | Handbal🤾‍♀️ | CirkelSpeelster | what if God had a name | met staartjes | #Vantablack
53,1591776454945161224,2022-11-13 12:54:15+00:00,@michaelwicca2 #Trump valt de #B17  aan met een #P63  🤔,Twitter Web App,1240268016866263041,#IkBlijfThuis al 2810+++ dagen 🤔,SrBlake6,Zuidpool aan  🌊 Slava Ukraini,"Als ik u volg dan bent u heel speciaal.
Tweede geboortedatum 22 april 2021 🤔
#DTV soms
Roodborstje knuffelaar, Playing For Change en nog veel meer."
54,1591775590604242946,2022-11-13 12:50:49+00:00,"Weer schrijft sleepy Joe geschiedenis, zittend president die midterm meer senatoren heeft na verkiezingen als er vo… https://t.co/ZRMjZWGMPj",Twitter for Android,149092533,Danny,dannytalks,"arnhem, gelderland, nederland","authist, dyslectisch, eigenwijs met unieke eigen kijk op de wereld! soms kort door de bocht, vol sarcasme! Only toghter we can make things better! ©️"
55,1591772085894119424,2022-11-13 12:36:53+00:00,"@JPvanDijken #Trump deed niet mee, dombo #Trump2024",Twitter for Android,1505231640737595397,Cancel EU,Cancel_EU,,"🇮🇱Love Israel 🇮🇱Donald Trump,Winston Churchill,Ehud Barak,Alan Hull,Idan Amedi,Bruce Springsteen,John Lennon. Droomvrouw Isabelle Adjani"
56,1591771342751248384,2022-11-13 12:33:56+00:00,Veteranen TV &amp; Radio  24 per dag en 7 dagen per week. Te beluisteren via https://t.co/BntTrS948x  #Coronavirus… https://t.co/EewNu6c7S2,Radio.co now playing,1265674649297465345,Veteranen TV & -Radio,TvVeteranen,The Netherlands,"Wil je toch contact met ons opnemen omdat je een goed idee hebt? Mail ons dan..
volg ons ook Instagram en Facebook! https://t.co/Gs2capUbv3"
57,1591768544366264320,2022-11-13 12:22:49+00:00,Nederland haar eigen #Trump?! #Grondwetontkenners van de #PVV volgens Maurice de Hond de grootste in de peiling v v… https://t.co/9Oaw6hfol1,Twitter Web App,17000102,Hans Kuiper,hanskuiper,Amsterdam,"Artist & art space initiator, onderzoeker, radio-maker, gitarist."
58,1591767173747335169,2022-11-13 12:17:22+00:00,Toch weer opvallend. Je hoort Democraten niet over fraude bij het Huis van Afgevaardigden na verlies maar die janke… https://t.co/Y7BzoAyzwe,Twitter for Android,1393161730138771458,Dkmoneymaker,Dvdk34293007,R'dam & Ibiza,"New account. This is for my Crypto/stock information so dont bother to follow. I don't post on my profile. Not looking for friends, I have a social life ;)."
59,1591744109420617729,2022-11-13 10:45:43+00:00,#Belgische #socialisten zijn de nieuwe #Trump. “GRAB‘EM BY THE PUSSY!” of is het “WHOSE PUSSY IS WET??” wat… https://t.co/kFAJX6ELXi,Twitter for iPhone,2796612556,Kaffir Cafe,DenToog,Belgium,To all snowflakes: yes I served during cold war. Yes I helped protecting EU borders. Yes I KNOW what endangers our lives. Pronouns: Go Fuck Yourself #Typos
60,1591740240204824576,2022-11-13 10:30:21+00:00,Dat verlies van #trump en de #trumpisten. Dat maakt dat ik al vanaf afgelopen dinsdag met een flink lichter gemoed rondloop.,Twitter for iPhone,1052553051498672128,Inge Stolkenburg,IngeStolkenburg,,Hier om mijn vrienden op FaceBook te ontlopen. Niet in Leiden gestudeerd.
61,1591739749387091970,2022-11-13 10:28:24+00:00,"@BiesenWim Bedenk een complot aangaande #Trump, en ik geloof het!! #TrumptyDumpty",Twitter Web App,58759233,dré oudman,dreoudman,"appingedam, netherlands",Doctorandus in de Veelzijdigheid. Verder: Dol op kliederen met toetjes. Zie uiteraard ook m'n weblog. Datwast!
62,1591737958331305984,2022-11-13 10:21:16+00:00,"En nu wachten op #Trump die
politieke zelfmoord gaat plegen. Ik haal vast de popcorn 🤗 

Democraten behouden meerde… https://t.co/nShDw9EIlb",Twitter for Android,1311965729751805952,Elègna,Angeluhkuh,"Maastricht, Nederland","🤷 van 👧👱🏻👧🏼 houdt 
van 🍂🍷❄☕🎄📚, niet noodzakelijk in die volgorde"
63,1591734027027116033,2022-11-13 10:05:39+00:00,"@marcelbar8 Simpel, als wij Democraten geen goed verhaal hebben krijg je #trump - en #brexit taferelen.",Twitter for iPhone,1574704449775435777,BlueWave,Best77John,"London, England","hekel aan deplorables #bluewave - „don’t boe, vote“ - Gen Z - #teamBiden"
64,1591732380653568000,2022-11-13 09:59:07+00:00,"#Trump en #Musk zijn gevaarlijke narcisten. Enkeltje Mars? 
@guardian 
@Joop_nl 
@ElskeKevie25 @Lipsiaan… https://t.co/TdjGGo2zpc",Twitter for iPad,347740501,Frank van de Stadt,fvdstadt,,Ex-redacteur thrillers The House of Books
65,1591725941877018624,2022-11-13 09:33:32+00:00,"De oude partij is dood. Met dank aan #verkiezingenontkenner #Trump. 👏👏👏👏👏
@sueddeutsche_de @TStoeckl 
@guardian… https://t.co/2D2zoMVuNN",Twitter for iPad,347740501,Frank van de Stadt,fvdstadt,,Ex-redacteur thrillers The House of Books
66,1591722077954134017,2022-11-13 09:18:10+00:00,Balen voor al die Trumpansees in Amerika en Nederland: De senaat is van de Democraten. Op 1 na zijn alle Trumpistas… https://t.co/AyG1UhE2p5,Twitter Web App,1587913714975514625,Chile Picante,ChilePicante77,,Los gatos son ungüento para el alma. Abajo los fascistas #pvv #fvd #ja21 #nuncamás
67,1591719662643208197,2022-11-13 09:08:34+00:00,"@NOS @fschuurk Best wel een beetje sneu voor #Trump !
😂🤣😂",Twitter for Android,2688016104,Erik Knuyt ♻️🇪🇺,EKnuyt,"Holland, The Netherlands","voorheen Kwaliteitsfunctionaris Gehandicaptenzorg bij ASVZ
Interesse in veel ! Politiek, Zorg, Landbouw,
#Warmonderhof
Pro EU
Minder vliegen moet !"
68,1591716993610256386,2022-11-13 08:57:58+00:00,"Wakker worden om 5:00

Een lastig onderwerp voor de meeste mensen, maar veel rijke personen doen dit.
Lees meer ove… https://t.co/UegP2UzJRJ",Twitter Web App,1568241932790337538,Financiële vrijheid,financ1eelvrij,,"Iedereen zou wel financieel vrij willen zijn, maar alleen de mensen die het echt willen klikken op de link hieronder ⬇️"
69,1591715956308512769,2022-11-13 08:53:51+00:00,Behoud van meerderheid in de #Senaat en slechts een beperkt verlies in het Huis van Afgevaardigden is voor de… https://t.co/PzKWr0mMTg,Twitter for iPhone,152061041,harry van heerden,HAvanHeerden,Netherlands,"curious, active & creative communicator (tv, new media, coaching) news, politics, interim-management"
70,1591714658150666241,2022-11-13 08:48:41+00:00,"@verstrepen ""Whose pussy is wet?"" Riep #Connor door de microfoon. Geen reactie in de regimepers. 
Als #Trump dat nu… https://t.co/2byjTPT55l",Twitter Web App,1265903071730819073,Arthur Goossens,ArthurGoossens8,Vlaanderen,"Vlaams
Partijloos, interesse politiek, dagelijkse nieuws, sarcasme en humor.
Retweet = niet altijd mee eens... Volg altijd terug"
71,1591714134512791553,2022-11-13 08:46:36+00:00,"Ach, het orakel van @ongehoordnedtv is nog niet bijgekomen van de dreun voor zijn idool #Trump en doet aan amateurp… https://t.co/LCBNeOs9pG",Twitter for iPhone,56559272,Jaap Stalenburg,JaapStalenburg,Heerenveen,"Reporter en analist voor Helden, SportNext, BNR, Radio 1 en TV eindredacteur Adviseur Corporate Communicatie KNGU lid PS Friesland voor PvdA. Tweets zijn privé"
72,1591712509685387266,2022-11-13 08:40:09+00:00,Blij dat de rode tsunami in de USA minder hevig dan voorspeld was. Ook blij als #Trump niet nog eens president word… https://t.co/aUvLs13RlB,Twitter Web App,356960046,Pierre Hellebaut,PierreHellebaut,Gent,"#KAAGent - watcher sinds 1985
Twijfel is het begin van wijsheid (Aristoteles)"
